Id,State,black,green,arrow,red,yellow
green3_189,[‘green’],0,1,0,0,0
green3_190,[‘green’],0,1,0,0,0
green3_191,[‘green’],0,1,0,0,0
green3_192,[‘green’],0,1,0,0,0
green3_193,[‘green’],0,1,0,0,0
green3_194,[‘green’],0,1,0,0,0
green3_195,[‘green’],0,1,0,0,0
green3_196,[‘green’],0,1,0,0,0
green3_197,[‘green’],0,1,0,0,0
green3_198,[‘green’],0,1,0,0,0
green3_199,[‘green’],0,1,0,0,0
green3_200,[‘green’],0,1,0,0,0
green3_201,[‘green’],0,1,0,0,0
green3_202,[‘green’],0,1,0,0,0
green3_203,[‘green’],0,1,0,0,0
green3_204,[‘green’],0,1,0,0,0
green3_205,[‘green’],0,1,0,0,0
green3_206,[‘green’],0,1,0,0,0
green3_207,[‘green’],0,1,0,0,0
green3_208,[‘green’],0,1,0,0,0
green3_209,[‘green’],0,1,0,0,0
green3_210,[‘green’],0,1,0,0,0
green3_211,[‘green’],0,1,0,0,0
green3_212,[‘green’],0,1,0,0,0
green3_213,[‘green’],0,1,0,0,0
green3_214,[‘green’],0,1,0,0,0
green3_215,[‘green’],0,1,0,0,0
green3_216,[‘green’],0,1,0,0,0
green3_217,[‘green’],0,1,0,0,0
green3_218,[‘green’],0,1,0,0,0
green3_219,[‘green’],0,1,0,0,0
green3_220,[‘green’],0,1,0,0,0
green3_221,[‘green’],0,1,0,0,0
green3_222,[‘green’],0,1,0,0,0
green3_223,[‘green’],0,1,0,0,0
green3_224,[‘green’],0,1,0,0,0
green3_225,[‘green’],0,1,0,0,0
green3_226,[‘green’],0,1,0,0,0
green3_227,[‘green’],0,1,0,0,0
green3_228,[‘green’],0,1,0,0,0
green3_229,[‘green’],0,1,0,0,0
green3_230,[‘green’],0,1,0,0,0
green3_231,[‘green’],0,1,0,0,0
green3_232,[‘green’],0,1,0,0,0
green3_233,[‘green’],0,1,0,0,0
green3_234,[‘green’],0,1,0,0,0
green3_235,[‘green’],0,1,0,0,0
green3_236,[‘green’],0,1,0,0,0
green3_237,[‘green’],0,1,0,0,0
green3_238,[‘green’],0,1,0,0,0
green3_239,[‘green’],0,1,0,0,0
green3_240,[‘green’],0,1,0,0,0
green3_241,[‘green’],0,1,0,0,0
green3_242,[‘green’],0,1,0,0,0
green3_243,[‘green’],0,1,0,0,0
green3_244,[‘green’],0,1,0,0,0
green3_245,[‘green’],0,1,0,0,0
green3_246,[‘green’],0,1,0,0,0
green3_247,[‘green’],0,1,0,0,0
green3_248,[‘green’],0,1,0,0,0
green3_249,[‘green’],0,1,0,0,0
green3_250,[‘green’],0,1,0,0,0
green3_251,[‘green’],0,1,0,0,0
green3_252,[‘green’],0,1,0,0,0
green3_253,[‘green’],0,1,0,0,0
green3_254,[‘green’],0,1,0,0,0
green3_255,[‘green’],0,1,0,0,0
green3_256,[‘green’],0,1,0,0,0
green3_257,[‘green’],0,1,0,0,0
green3_258,[‘green’],0,1,0,0,0
green3_259,[‘green’],0,1,0,0,0
green3_260,[‘green’],0,1,0,0,0
green3_261,[‘green’],0,1,0,0,0
green3_262,[‘green’],0,1,0,0,0
green3_263,[‘green’],0,1,0,0,0
green3_264,[‘green’],0,1,0,0,0
green3_265,[‘green’],0,1,0,0,0
green3_266,[‘green’],0,1,0,0,0
green3_267,[‘green’],0,1,0,0,0
green3_268,[‘green’],0,1,0,0,0
green3_269,[‘green’],0,1,0,0,0
green3_270,[‘green’],0,1,0,0,0
green3_271,[‘green’],0,1,0,0,0
green3_272,[‘green’],0,1,0,0,0
green3_273,[‘green’],0,1,0,0,0
green3_274,[‘green’],0,1,0,0,0
green3_275,[‘green’],0,1,0,0,0
green3_276,[‘green’],0,1,0,0,0
green3_277,[‘green’],0,1,0,0,0
green3_278,[‘green’],0,1,0,0,0
green3_279,[‘green’],0,1,0,0,0
green3_280,[‘green’],0,1,0,0,0
green3_281,[‘green’],0,1,0,0,0
green3_282,[‘green’],0,1,0,0,0
green3_283,[‘green’],0,1,0,0,0
green3_284,[‘green’],0,1,0,0,0
green3_285,[‘green’],0,1,0,0,0
green3_286,[‘green’],0,1,0,0,0
green3_287,[‘green’],0,1,0,0,0
green3_288,[‘green’],0,1,0,0,0
green3_289,[‘green’],0,1,0,0,0
green3_290,[‘green’],0,1,0,0,0
green3_291,[‘green’],0,1,0,0,0
green3_292,[‘green’],0,1,0,0,0
green3_293,[‘green’],0,1,0,0,0
green3_294,[‘green’],0,1,0,0,0
green3_295,[‘green’],0,1,0,0,0
green3_296,[‘green’],0,1,0,0,0
green3_297,[‘green’],0,1,0,0,0
green3_298,[‘green’],0,1,0,0,0
green3_299,[‘green’],0,1,0,0,0
green3_300,[‘green’],0,1,0,0,0
green3_301,[‘green’],0,1,0,0,0
green3_302,[‘green’],0,1,0,0,0
green3_303,[‘green’],0,1,0,0,0
green3_304,[‘green’],0,1,0,0,0
green3_305,[‘green’],0,1,0,0,0
green3_306,[‘green’],0,1,0,0,0
green3_307,[‘green’],0,1,0,0,0
green3_308,[‘green’],0,1,0,0,0
green3_309,[‘green’],0,1,0,0,0
green3_310,[‘green’],0,1,0,0,0
green3_311,[‘green’],0,1,0,0,0
green3_312,[‘green’],0,1,0,0,0
green3_313,[‘green’],0,1,0,0,0
green3_314,[‘green’],0,1,0,0,0
green3_315,[‘green’],0,1,0,0,0
green3_316,[‘green’],0,1,0,0,0
green3_317,[‘green’],0,1,0,0,0
green3_318,[‘green’],0,1,0,0,0
green3_319,[‘green’],0,1,0,0,0
green3_320,[‘green’],0,1,0,0,0
green3_321,[‘green’],0,1,0,0,0
green3_322,[‘green’],0,1,0,0,0
green3_323,[‘green’],0,1,0,0,0
green3_324,[‘green’],0,1,0,0,0
green3_325,[‘green’],0,1,0,0,0
green3_326,[‘green’],0,1,0,0,0
green3_327,[‘green’],0,1,0,0,0
green3_328,[‘green’],0,1,0,0,0
green3_329,[‘green’],0,1,0,0,0
green3_330,[‘green’],0,1,0,0,0
green3_331,[‘green’],0,1,0,0,0
green3_332,[‘green’],0,1,0,0,0
green3_333,[‘green’],0,1,0,0,0
green3_334,[‘green’],0,1,0,0,0
green3_335,[‘green’],0,1,0,0,0
green3_336,[‘green’],0,1,0,0,0
green3_337,[‘green’],0,1,0,0,0
green3_338,[‘green’],0,1,0,0,0
green3_339,[‘green’],0,1,0,0,0
green3_340,[‘green’],0,1,0,0,0
green3_341,[‘green’],0,1,0,0,0
green3_342,[‘green’],0,1,0,0,0
green3_343,[‘green’],0,1,0,0,0
green3_344,[‘green’],0,1,0,0,0
green3_345,[‘green’],0,1,0,0,0
green3_346,[‘green’],0,1,0,0,0
green3_347,[‘green’],0,1,0,0,0
green3_348,[‘green’],0,1,0,0,0
green3_349,[‘green’],0,1,0,0,0
green3_350,[‘green’],0,1,0,0,0
green3_351,[‘green’],0,1,0,0,0
green3_352,[‘green’],0,1,0,0,0
green3_353,[‘green’],0,1,0,0,0
green3_354,[‘green’],0,1,0,0,0
green3_355,[‘green’],0,1,0,0,0
green3_356,[‘green’],0,1,0,0,0
green3_357,[‘green’],0,1,0,0,0
green3_358,[‘green’],0,1,0,0,0
green3_359,[‘green’],0,1,0,0,0
green3_360,[‘green’],0,1,0,0,0
green3_361,[‘green’],0,1,0,0,0
green3_362,[‘green’],0,1,0,0,0
green3_363,[‘green’],0,1,0,0,0
green3_364,[‘green’],0,1,0,0,0
green3_365,[‘green’],0,1,0,0,0
green3_366,[‘green’],0,1,0,0,0
green3_367,[‘green’],0,1,0,0,0
green3_368,[‘green’],0,1,0,0,0
green3_369,[‘green’],0,1,0,0,0
green3_370,[‘green’],0,1,0,0,0
green3_371,[‘green’],0,1,0,0,0
green3_372,[‘green’],0,1,0,0,0
green3_373,[‘green’],0,1,0,0,0
green3_374,[‘green’],0,1,0,0,0
green3_375,[‘green’],0,1,0,0,0
green3_376,[‘green’],0,1,0,0,0
green3_377,[‘green’],0,1,0,0,0
green3_378,[‘green’],0,1,0,0,0
green3_379,[‘green’],0,1,0,0,0
green3_380,[‘green’],0,1,0,0,0
green3_381,[‘green’],0,1,0,0,0
green3_382,[‘green’],0,1,0,0,0
green3_383,[‘green’],0,1,0,0,0
green3_384,[‘green’],0,1,0,0,0
green3_385,[‘green’],0,1,0,0,0
green3_386,[‘green’],0,1,0,0,0
green3_387,[‘green’],0,1,0,0,0
green3_388,[‘green’],0,1,0,0,0
green3_389,[‘green’],0,1,0,0,0
green3_390,[‘green’],0,1,0,0,0
green3_391,[‘green’],0,1,0,0,0
green3_392,[‘green’],0,1,0,0,0
green3_393,[‘green’],0,1,0,0,0
green3_394,[‘green’],0,1,0,0,0
green3_395,[‘green’],0,1,0,0,0
green3_396,[‘green’],0,1,0,0,0
green3_397,[‘green’],0,1,0,0,0
green3_398,[‘green’],0,1,0,0,0
green3_399,[‘green’],0,1,0,0,0
green3_400,[‘green’],0,1,0,0,0
green3_401,[‘green’],0,1,0,0,0
green3_402,[‘green’],0,1,0,0,0
green3_403,[‘green’],0,1,0,0,0
green3_404,[‘green’],0,1,0,0,0
green3_405,[‘green’],0,1,0,0,0
green3_406,[‘green’],0,1,0,0,0
green3_407,[‘green’],0,1,0,0,0
green3_408,[‘green’],0,1,0,0,0
green3_409,[‘green’],0,1,0,0,0
green3_410,[‘green’],0,1,0,0,0
green3_411,[‘green’],0,1,0,0,0
green3_412,[‘green’],0,1,0,0,0
green3_413,[‘green’],0,1,0,0,0
green3_414,[‘green’],0,1,0,0,0
green3_415,[‘green’],0,1,0,0,0
green3_416,[‘green’],0,1,0,0,0
green3_417,[‘green’],0,1,0,0,0
green3_418,[‘green’],0,1,0,0,0
green3_419,[‘green’],0,1,0,0,0
green3_420,[‘green’],0,1,0,0,0
green3_421,[‘green’],0,1,0,0,0
green3_422,[‘green’],0,1,0,0,0
green3_423,[‘green’],0,1,0,0,0
green3_424,[‘green’],0,1,0,0,0
green3_425,[‘green’],0,1,0,0,0
green3_426,[‘green’],0,1,0,0,0
green3_427,[‘green’],0,1,0,0,0
green3_428,[‘green’],0,1,0,0,0
green3_429,[‘green’],0,1,0,0,0
green3_430,[‘green’],0,1,0,0,0
green3_431,[‘green’],0,1,0,0,0
green3_432,[‘green’],0,1,0,0,0
green3_433,[‘green’],0,1,0,0,0
green3_434,[‘green’],0,1,0,0,0
green3_435,[‘green’],0,1,0,0,0
green3_436,[‘green’],0,1,0,0,0
green3_437,[‘green’],0,1,0,0,0
green3_438,[‘green’],0,1,0,0,0
green3_439,[‘green’],0,1,0,0,0
green3_440,[‘green’],0,1,0,0,0
green3_441,[‘green’],0,1,0,0,0
green3_442,[‘green’],0,1,0,0,0
green3_443,[‘green’],0,1,0,0,0
green3_444,[‘green’],0,1,0,0,0
green3_445,[‘green’],0,1,0,0,0
green3_446,[‘green’],0,1,0,0,0
green3_447,[‘green’],0,1,0,0,0
green3_448,[‘green’],0,1,0,0,0
green3_449,[‘green’],0,1,0,0,0
green3_450,[‘green’],0,1,0,0,0
green3_451,[‘green’],0,1,0,0,0
green3_452,[‘green’],0,1,0,0,0
green3_453,[‘green’],0,1,0,0,0
green3_454,[‘green’],0,1,0,0,0
green3_455,[‘green’],0,1,0,0,0
green3_456,[‘green’],0,1,0,0,0
green3_457,[‘green’],0,1,0,0,0
green3_458,[‘green’],0,1,0,0,0
green3_459,[‘green’],0,1,0,0,0
green3_460,[‘green’],0,1,0,0,0
green3_461,[‘green’],0,1,0,0,0
green3_462,[‘green’],0,1,0,0,0
green3_463,[‘green’],0,1,0,0,0
green3_464,[‘green’],0,1,0,0,0
green3_465,[‘green’],0,1,0,0,0
green3_466,[‘green’],0,1,0,0,0
green3_467,[‘green’],0,1,0,0,0
green3_468,[‘green’],0,1,0,0,0
green3_469,[‘green’],0,1,0,0,0
green3_470,[‘green’],0,1,0,0,0
green3_471,[‘green’],0,1,0,0,0
green3_472,[‘green’],0,1,0,0,0
green3_473,[‘green’],0,1,0,0,0
green3_474,[‘green’],0,1,0,0,0
green3_475,[‘green’],0,1,0,0,0
green3_476,[‘green’],0,1,0,0,0
green3_477,[‘green’],0,1,0,0,0
green3_478,[‘green’],0,1,0,0,0
green3_479,[‘green’],0,1,0,0,0
green3_480,[‘green’],0,1,0,0,0
green3_481,[‘green’],0,1,0,0,0
green3_482,[‘green’],0,1,0,0,0
green3_483,[‘green’],0,1,0,0,0
green3_484,[‘green’],0,1,0,0,0
green3_485,[‘green’],0,1,0,0,0
green3_486,[‘green’],0,1,0,0,0
green3_487,[‘green’],0,1,0,0,0
green3_488,[‘green’],0,1,0,0,0
green3_489,[‘green’],0,1,0,0,0
green3_490,[‘green’],0,1,0,0,0
green3_491,[‘green’],0,1,0,0,0
green3_492,[‘green’],0,1,0,0,0
green3_493,[‘green’],0,1,0,0,0
green3_494,[‘green’],0,1,0,0,0
green3_495,[‘green’],0,1,0,0,0
green3_496,[‘green’],0,1,0,0,0
green3_497,[‘green’],0,1,0,0,0
green3_498,[‘green’],0,1,0,0,0
green3_499,[‘green’],0,1,0,0,0
green3_500,[‘green’],0,1,0,0,0
green4_1,[‘green’],0,1,0,0,0
green4_2,[‘green’],0,1,0,0,0
green4_3,[‘green’],0,1,0,0,0
green4_4,[‘green’],0,1,0,0,0
green4_5,[‘green’],0,1,0,0,0
green4_6,[‘green’],0,1,0,0,0
green4_7,[‘green’],0,1,0,0,0
green4_8,[‘green’],0,1,0,0,0
green4_9,[‘green’],0,1,0,0,0
green4_10,[‘green’],0,1,0,0,0
green4_11,[‘green’],0,1,0,0,0
green4_12,[‘green’],0,1,0,0,0
green4_13,[‘green’],0,1,0,0,0
green4_14,[‘green’],0,1,0,0,0
green4_15,[‘green’],0,1,0,0,0
green4_16,[‘green’],0,1,0,0,0
green4_17,[‘green’],0,1,0,0,0
green4_18,[‘green’],0,1,0,0,0
green4_19,[‘green’],0,1,0,0,0
green4_20,[‘green’],0,1,0,0,0
green4_21,[‘green’],0,1,0,0,0
green4_22,[‘green’],0,1,0,0,0
green4_23,[‘green’],0,1,0,0,0
green4_24,[‘green’],0,1,0,0,0
green4_25,[‘green’],0,1,0,0,0
green4_26,[‘green’],0,1,0,0,0
green4_27,[‘green’],0,1,0,0,0
green4_28,[‘green’],0,1,0,0,0
green4_29,[‘green’],0,1,0,0,0
green4_30,[‘green’],0,1,0,0,0
green4_31,[‘green’],0,1,0,0,0
green4_32,[‘green’],0,1,0,0,0
green4_33,[‘green’],0,1,0,0,0
green4_34,[‘green’],0,1,0,0,0
green4_35,[‘green’],0,1,0,0,0
green4_36,[‘green’],0,1,0,0,0
green4_37,[‘green’],0,1,0,0,0
green4_38,[‘green’],0,1,0,0,0
green4_39,[‘green’],0,1,0,0,0
green4_40,[‘green’],0,1,0,0,0
green4_41,[‘green’],0,1,0,0,0
green4_42,[‘green’],0,1,0,0,0
green4_43,[‘green’],0,1,0,0,0
green4_44,[‘green’],0,1,0,0,0
green4_45,[‘green’],0,1,0,0,0
green4_46,[‘green’],0,1,0,0,0
green4_47,[‘green’],0,1,0,0,0
green4_48,[‘green’],0,1,0,0,0
green4_49,[‘green’],0,1,0,0,0
green4_50,[‘green’],0,1,0,0,0
green4_51,[‘green’],0,1,0,0,0
green4_52,[‘green’],0,1,0,0,0
green4_53,[‘green’],0,1,0,0,0
green4_54,[‘green’],0,1,0,0,0
green4_55,[‘green’],0,1,0,0,0
green4_56,[‘green’],0,1,0,0,0
green4_57,[‘green’],0,1,0,0,0
green4_58,[‘green’],0,1,0,0,0
green4_59,[‘green’],0,1,0,0,0
green4_60,[‘green’],0,1,0,0,0
green4_61,[‘green’],0,1,0,0,0
green4_62,[‘green’],0,1,0,0,0
green4_63,[‘green’],0,1,0,0,0
green4_64,[‘green’],0,1,0,0,0
green4_65,[‘green’],0,1,0,0,0
green4_66,[‘green’],0,1,0,0,0
green4_67,[‘green’],0,1,0,0,0
green4_68,[‘green’],0,1,0,0,0
green4_69,[‘green’],0,1,0,0,0
green4_70,[‘green’],0,1,0,0,0
green4_71,[‘green’],0,1,0,0,0
green4_72,[‘green’],0,1,0,0,0
green4_73,[‘green’],0,1,0,0,0
green4_74,[‘green’],0,1,0,0,0
green4_75,[‘green’],0,1,0,0,0
green4_76,[‘green’],0,1,0,0,0
green4_77,[‘green’],0,1,0,0,0
green4_78,[‘green’],0,1,0,0,0
green4_79,[‘green’],0,1,0,0,0
green4_80,[‘green’],0,1,0,0,0
green4_81,[‘green’],0,1,0,0,0
green4_82,[‘green’],0,1,0,0,0
green4_83,[‘green’],0,1,0,0,0
green4_84,[‘green’],0,1,0,0,0
green4_85,[‘green’],0,1,0,0,0
green4_86,[‘green’],0,1,0,0,0
green4_87,[‘green’],0,1,0,0,0
green4_88,[‘green’],0,1,0,0,0
green4_89,[‘green’],0,1,0,0,0
green4_90,[‘green’],0,1,0,0,0
green4_91,[‘green’],0,1,0,0,0
green4_92,[‘green’],0,1,0,0,0
green4_93,[‘green’],0,1,0,0,0
green4_94,[‘green’],0,1,0,0,0
green4_95,[‘green’],0,1,0,0,0
green4_96,[‘green’],0,1,0,0,0
green4_97,[‘green’],0,1,0,0,0
green4_98,[‘green’],0,1,0,0,0
green4_99,[‘green’],0,1,0,0,0
green4_100,[‘green’],0,1,0,0,0
green4_101,[‘green’],0,1,0,0,0
green4_102,[‘green’],0,1,0,0,0
green4_103,[‘green’],0,1,0,0,0
green4_104,[‘green’],0,1,0,0,0
green4_105,[‘green’],0,1,0,0,0
green4_106,[‘green’],0,1,0,0,0
green4_107,[‘green’],0,1,0,0,0
green4_108,[‘green’],0,1,0,0,0
green4_109,[‘green’],0,1,0,0,0
green4_110,[‘green’],0,1,0,0,0
green4_111,[‘green’],0,1,0,0,0
green4_112,[‘green’],0,1,0,0,0
green4_113,[‘green’],0,1,0,0,0
green4_114,[‘green’],0,1,0,0,0
green4_115,[‘green’],0,1,0,0,0
green4_116,[‘green’],0,1,0,0,0
green4_117,[‘green’],0,1,0,0,0
green4_118,[‘green’],0,1,0,0,0
green4_119,[‘green’],0,1,0,0,0
green4_120,[‘green’],0,1,0,0,0
green4_121,[‘green’],0,1,0,0,0
green4_122,[‘green’],0,1,0,0,0
green4_123,[‘green’],0,1,0,0,0
green4_124,[‘green’],0,1,0,0,0
green4_125,[‘green’],0,1,0,0,0
green4_126,[‘green’],0,1,0,0,0
green4_127,[‘green’],0,1,0,0,0
green4_128,[‘green’],0,1,0,0,0
green4_129,[‘green’],0,1,0,0,0
green4_130,[‘green’],0,1,0,0,0
green4_131,[‘green’],0,1,0,0,0
green4_132,[‘green’],0,1,0,0,0
green4_133,[‘green’],0,1,0,0,0
green4_134,[‘green’],0,1,0,0,0
green4_135,[‘green’],0,1,0,0,0
green4_136,[‘green’],0,1,0,0,0
green4_137,[‘green’],0,1,0,0,0
green4_138,[‘green’],0,1,0,0,0
green4_139,[‘green’],0,1,0,0,0
green4_140,[‘green’],0,1,0,0,0
green4_141,[‘green’],0,1,0,0,0
green4_142,[‘green’],0,1,0,0,0
green4_143,[‘green’],0,1,0,0,0
green4_144,[‘green’],0,1,0,0,0
green4_145,[‘green’],0,1,0,0,0
green4_146,[‘green’],0,1,0,0,0
green4_147,[‘green’],0,1,0,0,0
green4_148,[‘green’],0,1,0,0,0
green4_149,[‘green’],0,1,0,0,0
green4_150,[‘green’],0,1,0,0,0
green4_151,[‘green’],0,1,0,0,0
green4_152,[‘green’],0,1,0,0,0
green4_153,[‘green’],0,1,0,0,0
green4_154,[‘green’],0,1,0,0,0
green4_155,[‘green’],0,1,0,0,0
green4_156,[‘green’],0,1,0,0,0
green4_157,[‘green’],0,1,0,0,0
green4_158,[‘green’],0,1,0,0,0
green4_159,[‘green’],0,1,0,0,0
green4_160,[‘green’],0,1,0,0,0
green4_161,[‘green’],0,1,0,0,0
green4_162,[‘green’],0,1,0,0,0
green4_163,[‘green’],0,1,0,0,0
green4_164,[‘green’],0,1,0,0,0
green4_165,[‘green’],0,1,0,0,0
green4_166,[‘green’],0,1,0,0,0
green4_167,[‘green’],0,1,0,0,0
green4_168,[‘green’],0,1,0,0,0
green4_169,[‘green’],0,1,0,0,0
green4_170,[‘green’],0,1,0,0,0
green4_171,[‘green’],0,1,0,0,0
green4_172,[‘green’],0,1,0,0,0
green4_173,[‘green’],0,1,0,0,0
green4_174,[‘green’],0,1,0,0,0
green4_175,[‘green’],0,1,0,0,0
green4_176,[‘green’],0,1,0,0,0
green4_177,[‘green’],0,1,0,0,0
green4_178,[‘green’],0,1,0,0,0
green4_179,[‘green’],0,1,0,0,0
green4_180,[‘green’],0,1,0,0,0
green4_181,[‘green’],0,1,0,0,0
green4_182,[‘green’],0,1,0,0,0
green4_183,[‘green’],0,1,0,0,0
green4_184,[‘green’],0,1,0,0,0
green4_185,[‘green’],0,1,0,0,0
green4_186,[‘green’],0,1,0,0,0
green4_187,[‘green’],0,1,0,0,0
green4_188,[‘green’],0,1,0,0,0
green4_189,[‘green’],0,1,0,0,0
green4_190,[‘green’],0,1,0,0,0
green4_191,[‘green’],0,1,0,0,0
green4_192,[‘green’],0,1,0,0,0
green4_193,[‘green’],0,1,0,0,0
green4_194,[‘green’],0,1,0,0,0
green4_195,[‘green’],0,1,0,0,0
green4_196,[‘green’],0,1,0,0,0
green4_197,[‘green’],0,1,0,0,0
green4_198,[‘green’],0,1,0,0,0
green4_199,[‘green’],0,1,0,0,0
green4_200,[‘green’],0,1,0,0,0
green4_201,[‘green’],0,1,0,0,0
green4_202,[‘green’],0,1,0,0,0
green4_203,[‘green’],0,1,0,0,0
green4_204,[‘green’],0,1,0,0,0
green4_205,[‘green’],0,1,0,0,0
green4_206,[‘green’],0,1,0,0,0
green4_207,[‘green’],0,1,0,0,0
green4_208,[‘green’],0,1,0,0,0
green4_209,[‘green’],0,1,0,0,0
green4_210,[‘green’],0,1,0,0,0
green4_211,[‘green’],0,1,0,0,0
green4_212,[‘green’],0,1,0,0,0
green4_213,[‘green’],0,1,0,0,0
green4_214,[‘green’],0,1,0,0,0
green4_215,[‘green’],0,1,0,0,0
green4_216,[‘green’],0,1,0,0,0
green4_217,[‘green’],0,1,0,0,0
green4_218,[‘green’],0,1,0,0,0
green4_219,[‘green’],0,1,0,0,0
green4_220,[‘green’],0,1,0,0,0
green4_221,[‘green’],0,1,0,0,0
green4_222,[‘green’],0,1,0,0,0
green4_223,[‘green’],0,1,0,0,0
green4_224,[‘green’],0,1,0,0,0
green4_225,[‘green’],0,1,0,0,0
green4_226,[‘green’],0,1,0,0,0
green4_227,[‘green’],0,1,0,0,0
green4_228,[‘green’],0,1,0,0,0
green4_229,[‘green’],0,1,0,0,0
green4_230,[‘green’],0,1,0,0,0
green4_231,[‘green’],0,1,0,0,0
green4_232,[‘green’],0,1,0,0,0
green4_233,[‘green’],0,1,0,0,0
green4_234,[‘green’],0,1,0,0,0
green4_235,[‘green’],0,1,0,0,0
green4_236,[‘green’],0,1,0,0,0
green4_237,[‘green’],0,1,0,0,0
green4_238,[‘green’],0,1,0,0,0
green4_239,[‘green’],0,1,0,0,0
green4_240,[‘green’],0,1,0,0,0
green4_241,[‘green’],0,1,0,0,0
green4_242,[‘green’],0,1,0,0,0
green4_243,[‘green’],0,1,0,0,0
green4_244,[‘green’],0,1,0,0,0
green4_245,[‘green’],0,1,0,0,0
green4_246,[‘green’],0,1,0,0,0
green4_247,[‘green’],0,1,0,0,0
green4_248,[‘green’],0,1,0,0,0
green4_249,[‘green’],0,1,0,0,0
green4_250,[‘green’],0,1,0,0,0
green4_251,[‘green’],0,1,0,0,0
green4_252,[‘green’],0,1,0,0,0
green4_253,[‘green’],0,1,0,0,0
green4_254,[‘green’],0,1,0,0,0
green4_255,[‘green’],0,1,0,0,0
green4_256,[‘green’],0,1,0,0,0
green4_257,[‘green’],0,1,0,0,0
green4_258,[‘green’],0,1,0,0,0
green4_259,[‘green’],0,1,0,0,0
green4_260,[‘green’],0,1,0,0,0
green4_261,[‘green’],0,1,0,0,0
green4_262,[‘green’],0,1,0,0,0
green4_263,[‘green’],0,1,0,0,0
green4_264,[‘green’],0,1,0,0,0
green4_265,[‘green’],0,1,0,0,0
green4_266,[‘green’],0,1,0,0,0
green4_267,[‘green’],0,1,0,0,0
green4_268,[‘green’],0,1,0,0,0
green4_269,[‘green’],0,1,0,0,0
green4_270,[‘green’],0,1,0,0,0
green4_271,[‘green’],0,1,0,0,0
green4_272,[‘green’],0,1,0,0,0
green4_273,[‘green’],0,1,0,0,0
green4_274,[‘green’],0,1,0,0,0
green4_275,[‘green’],0,1,0,0,0
green4_276,[‘green’],0,1,0,0,0
green4_277,[‘green’],0,1,0,0,0
green4_278,[‘green’],0,1,0,0,0
green4_279,[‘green’],0,1,0,0,0
green4_280,[‘green’],0,1,0,0,0
green4_281,[‘green’],0,1,0,0,0
green4_282,[‘green’],0,1,0,0,0
green4_283,[‘green’],0,1,0,0,0
green4_284,[‘green’],0,1,0,0,0
green4_285,[‘green’],0,1,0,0,0
green4_286,[‘green’],0,1,0,0,0
green4_287,[‘green’],0,1,0,0,0
green4_288,[‘green’],0,1,0,0,0
green4_289,[‘green’],0,1,0,0,0
green4_290,[‘green’],0,1,0,0,0
green4_291,[‘green’],0,1,0,0,0
green4_292,[‘green’],0,1,0,0,0
green4_293,[‘green’],0,1,0,0,0
green4_294,[‘green’],0,1,0,0,0
green4_295,[‘green’],0,1,0,0,0
green4_296,[‘green’],0,1,0,0,0
green4_297,[‘green’],0,1,0,0,0
green4_298,[‘green’],0,1,0,0,0
green4_299,[‘green’],0,1,0,0,0
green4_300,[‘green’],0,1,0,0,0
green4_301,[‘green’],0,1,0,0,0
green4_302,[‘green’],0,1,0,0,0
green4_303,[‘green’],0,1,0,0,0
green4_304,[‘green’],0,1,0,0,0
green4_305,[‘green’],0,1,0,0,0
green4_306,[‘green’],0,1,0,0,0
green4_307,[‘green’],0,1,0,0,0
green4_308,[‘green’],0,1,0,0,0
green4_309,[‘green’],0,1,0,0,0
green4_310,[‘green’],0,1,0,0,0
green4_311,[‘green’],0,1,0,0,0
green4_312,[‘green’],0,1,0,0,0
green4_313,[‘green’],0,1,0,0,0
green4_314,[‘green’],0,1,0,0,0
green4_315,[‘green’],0,1,0,0,0
green4_316,[‘green’],0,1,0,0,0
green4_317,[‘green’],0,1,0,0,0
green4_318,[‘green’],0,1,0,0,0
green4_319,[‘green’],0,1,0,0,0
green4_320,[‘green’],0,1,0,0,0
green4_321,[‘green’],0,1,0,0,0
green4_322,[‘green’],0,1,0,0,0
green4_323,[‘green’],0,1,0,0,0
green4_324,[‘green’],0,1,0,0,0
green4_325,[‘green’],0,1,0,0,0
green4_326,[‘green’],0,1,0,0,0
green4_327,[‘green’],0,1,0,0,0
green4_328,[‘green’],0,1,0,0,0
green4_329,[‘green’],0,1,0,0,0
green4_330,[‘green’],0,1,0,0,0
green4_331,[‘green’],0,1,0,0,0
green4_332,[‘green’],0,1,0,0,0
green4_333,[‘green’],0,1,0,0,0
green4_334,[‘green’],0,1,0,0,0
green4_335,[‘green’],0,1,0,0,0
green4_336,[‘green’],0,1,0,0,0
green4_337,[‘green’],0,1,0,0,0
green4_338,[‘green’],0,1,0,0,0
green4_339,[‘green’],0,1,0,0,0
green4_340,[‘green’],0,1,0,0,0
green4_341,[‘green’],0,1,0,0,0
green4_342,[‘green’],0,1,0,0,0
green4_343,[‘green’],0,1,0,0,0
green4_344,[‘green’],0,1,0,0,0
green4_345,[‘green’],0,1,0,0,0
green4_346,[‘green’],0,1,0,0,0
green4_347,[‘green’],0,1,0,0,0
green4_348,[‘green’],0,1,0,0,0
green4_349,[‘green’],0,1,0,0,0
green4_350,[‘green’],0,1,0,0,0
green4_351,[‘green’],0,1,0,0,0
green4_352,[‘green’],0,1,0,0,0
green4_353,[‘green’],0,1,0,0,0
